flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
1032,6739,ZRH,China,6/7/2023 19:21,Tunisia,12/6/2022,18.2,25,Indonesia,281.27,46.59,F6,Gerianne Burney,7,N67890,2571.82
1033,9491,KBU,United States,6/7/2023 13:20,Sweden,17/1/2022,15.51,76,United States,740.77,49.03,F6,Lorens Alderton,10,N67890,3192.44
1034,8622,RFP,China,6/7/2023 18:22,Indonesia,15/1/2022,4.44,35,Indonesia,652.62,22.22,F6,Tedi Alldis,10,N12345,3533.25
1035,7305,BJW,Thailand,6/7/2023 17:37,Japan,21/2/2022,17.78,45,France,411.43,40.94,F6,Hinze Growy,4,NABCDE,4418.74
1036,2558,ABB,Nigeria,6/7/2023 10:51,Indonesia,10/7/2022,9.43,95,Bosnia and Herzegovina,603.08,45.01,F6,Rod Gloyens,5,N12345,4357.37
1037,5178,AEM,South Africa,6/7/2023 23:15,China,17/8/2022,8.88,21,Serbia,996.14,26.19,D4,Dierdre Meffan,2,NABCDE,2608.5
1038,9431,MDN,Indonesia,6/7/2023 09:07,China,22/9/2022,19.31,21,China,340.08,3.59,D4,Jock Bonefant,10,NABCDE,2882.14
1039,5921,SVE,Portugal,6/7/2023 11:49,Indonesia,18/1/2022,9.62,75,Philippines,868.04,21.22,D4,Vera Ruggles,2,N67890,195.52
1040,8234,LEV,Peru,6/7/2023 06:37,Brazil,30/9/2022,4.36,55,China,376.72,48.72,F6,Kata Girt,4,N12345,1601.5
1041,4703,MMG,Malaysia,6/7/2023 10:30,Indonesia,29/10/2022,16.71,60,Kazakhstan,367.35,30.88,D4,Maximilianus Obert,2,N12345,1113.85
1042,4890,TKT,Russia,6/7/2023 23:06,China,18/9/2022,13.81,52,Portugal,417.69,1.91,E5,Caz Cotterrill,7,N12345,2175.89
1043,116,TXR,Indonesia,6/7/2023 05:49,Russia,28/9/2022,12.36,62,Philippines,902.65,36.86,D4,Delmor Sonier,9,NABCDE,2948.5
1044,6699,HIR,China,6/7/2023 01:07,Japan,13/9/2022,20.72,24,Poland,914.11,38.19,D4,Etti Dahler,3,N67890,3638.69
1045,9981,KWB,Philippines,6/7/2023 18:55,Japan,5/9/2022,15.19,52,Thailand,486.09,3.86,D4,Doug Devon,3,N67890,3559.55
1046,6104,PVI,Poland,6/7/2023 05:39,Croatia,13/10/2022,7.22,49,China,934.78,0.85,E5,Erick Chastelain,9,N67890,1769.09
1047,5421,SXW,Portugal,6/7/2023 20:11,Portugal,28/1/2022,13.8,35,China,223.62,14.19,D4,Jillene Newsome,3,NABCDE,1527.49
1048,5697,HYD,China,6/7/2023 02:11,China,26/7/2022,16.09,94,France,822.97,41.54,E5,Alexina Floch,6,NABCDE,707.56
1049,3956,SAY,Albania,6/7/2023 23:35,Poland,11/10/2022,9.65,47,Brazil,93.51,46.71,E5,Giavani Gilhespy,5,NABCDE,2580.9
1050,9991,GOE,Thailand,6/7/2023 17:19,Uruguay,26/2/2022,3.13,25,Italy,153.47,15.64,F6,Sheffie Caccavari,9,N67890,4082.31
1051,9752,KKC,Sierra Leone,6/7/2023 22:10,Philippines,6/3/2022,12.14,43,Sweden,537.78,45.59,E5,Keelby Reiach,8,N12345,1134.61
1052,3143,KTW,France,6/7/2023 07:05,Oman,16/11/2022,7.4,72,Japan,708.8,17.44,E5,Ciel Zannuto,4,NABCDE,3461.14
1053,7728,MPE,Peru,6/7/2023 07:00,Ukraine,3/2/2022,14.5,30,Czech Republic,534.8,40.91,D4,Georgine Kivlin,2,N67890,4116.06
1054,3923,AUW,Faroe Islands,6/7/2023 13:44,Japan,17/3/2022,21.32,85,Peru,339.14,11.36,E5,Teena Masi,3,N67890,4325.79
1055,9782,BYW,Greece,6/7/2023 06:51,Indonesia,13/9/2022,22.72,81,China,214.38,12.86,F6,Robin Allmond,10,N67890,4883.55
1056,5768,UMY,China,6/7/2023 14:01,Philippines,15/11/2022,20.57,64,Thailand,180.56,33.67,F6,Anatol Ranby,3,N67890,1573.8
1057,9408,SDP,Philippines,6/7/2023 00:56,Kyrgyzstan,1/3/2022,12.21,91,Philippines,503.76,24.93,E5,Cullie Hartus,8,N12345,238.23
1058,1898,LMY,Russia,6/7/2023 08:57,China,12/9/2022,7.02,97,Honduras,720.71,37.67,D4,Chas Sockell,9,N12345,2319.71
1059,3864,SUP,Thailand,6/7/2023 13:14,Morocco,3/6/2022,5.0,55,Vietnam,78.75,37.33,F6,Ado Atty,7,N67890,4307.03
1060,9166,DOS,Russia,6/7/2023 17:43,Peru,2/3/2022,9.94,62,China,307.66,23.2,D4,Nicolais Pullin,8,N12345,2708.99
1061,5067,ZHP,United States,6/7/2023 08:05,Portugal,10/11/2022,2.6,18,Philippines,626.43,11.57,F6,Garvey Poltone,6,N67890,4413.19
1062,8329,MAR,Ukraine,6/7/2023 11:23,Philippines,25/9/2022,4.43,25,Russia,673.86,7.01,F6,Rodina Arnholdt,1,NABCDE,4428.48
1063,9310,GAU,Ukraine,6/7/2023 09:32,Indonesia,7/6/2022,16.37,25,Philippines,355.64,29.62,E5,Kellen Laming,2,N67890,1140.57
1064,2700,BHB,Indonesia,6/7/2023 14:26,Portugal,25/6/2022,4.73,41,Canada,833.61,33.48,F6,Linn Riguard,3,N67890,4719.01
1065,4634,WUH,Greece,6/7/2023 20:49,Vietnam,23/3/2022,4.61,33,Bulgaria,551.79,8.32,F6,Lanae Wileman,5,N12345,4034.38
1066,7523,PUT,China,6/7/2023 06:41,Jamaica,27/2/2022,10.92,79,Israel,330.94,16.15,E5,Shelly McLugish,2,N12345,3823.64
1067,2508,VHZ,South Africa,6/7/2023 17:40,Brazil,15/6/2022,9.47,77,China,77.03,41.84,D4,Merralee Blockwell,6,NABCDE,3481.29
1068,6209,YTL,China,6/7/2023 02:21,China,25/6/2022,2.53,83,China,849.76,26.52,E5,Modestia Rieflin,3,NABCDE,4657.43
1069,1749,RYG,Thailand,6/7/2023 15:42,Brazil,6/11/2022,2.74,27,United States,210.44,41.19,E5,Zaccaria Grzegorek,10,NABCDE,1885.63
1070,2538,YLE,China,6/7/2023 21:46,Indonesia,29/8/2022,21.87,91,Russia,989.51,6.14,E5,Ferdie Oxer,6,N12345,1897.54
1071,4695,CLD,Brazil,6/7/2023 16:01,China,29/11/2022,8.74,20,Mozambique,363.29,24.77,F6,Courtney Alanbrooke,10,N12345,3505.06
1072,3104,MQQ,Thailand,6/7/2023 23:20,Philippines,25/10/2022,9.52,71,China,297.12,23.7,D4,Arman Matuszynski,8,N12345,1292.85
1073,8672,SFX,Philippines,6/7/2023 13:07,Slovenia,6/2/2022,16.36,69,Russia,765.26,26.37,F6,Felizio Bleaden,7,N67890,1303.71
1074,8593,SIT,China,6/7/2023 15:59,Australia,8/11/2022,2.37,42,Brazil,516.99,15.65,E5,Jacinta Smedmoor,1,N12345,4345.17
1075,7019,ERL,Russia,6/7/2023 16:16,Poland,13/5/2022,15.71,20,Armenia,188.86,25.06,E5,Aguie Tettersell,1,NABCDE,730.01
1076,4299,BTP,China,6/7/2023 15:12,Nigeria,22/7/2022,8.05,74,Brazil,932.79,39.24,D4,Cati Durtnal,9,N67890,718.5
1077,8159,PST,Peru,6/7/2023 21:22,Latvia,8/5/2022,9.87,36,Indonesia,944.49,13.59,F6,Svend Edden,5,NABCDE,2095.73
1078,1922,UNA,Mexico,6/7/2023 11:07,Poland,11/3/2022,5.4,78,Portugal,721.76,17.83,F6,Lotti Garci,9,N67890,338.78
1079,2354,INO,Russia,6/7/2023 04:32,Poland,25/9/2022,18.81,74,Brazil,350.28,16.46,E5,Gerard Abramowsky,9,N67890,4284.92
1080,5989,KHJ,China,6/7/2023 04:42,Poland,5/4/2022,13.54,80,China,535.83,49.08,D4,Leroi Henstone,2,N12345,760.02
1081,8747,IFJ,Brazil,6/7/2023 16:26,Canada,15/4/2022,19.88,82,China,385.88,38.76,F6,Say Dielhenn,7,N67890,4509.37
1082,8789,COW,Indonesia,6/7/2023 13:45,China,19/5/2022,17.82,91,North Korea,718.23,11.2,D4,Delmer Ludl,4,N12345,2012.83
1083,341,GGN,United States,6/7/2023 03:30,Russia,18/9/2022,9.15,61,Israel,559.93,6.99,F6,Rolph Hovel,9,N67890,1367.04
1084,8902,WTT,Slovenia,6/7/2023 21:27,Vietnam,11/4/2022,4.99,55,Russia,477.66,46.21,E5,Charissa Quakley,1,N67890,3884.33
1085,2346,OKS,Indonesia,6/7/2023 19:56,Poland,27/12/2022,3.03,73,Malaysia,609.16,6.95,F6,Grantham Eyeington,3,N12345,735.98
1086,8963,PML,Russia,6/7/2023 04:32,Poland,30/6/2022,17.9,52,Philippines,227.4,28.61,D4,Nelli Winterscale,4,N12345,2923.08
1087,7060,ODW,Poland,6/7/2023 16:46,Thailand,23/4/2022,22.9,89,Philippines,928.53,5.26,F6,Neely Wakes,5,NABCDE,1168.74
1088,8910,CLG,Croatia,6/7/2023 13:42,Russia,3/1/2022,7.65,70,Indonesia,757.42,0.32,F6,Bryant Brigden,3,NABCDE,4894.81
1089,1909,PCR,Indonesia,6/7/2023 06:21,Argentina,22/3/2022,14.54,36,China,729.85,19.98,F6,Gennie Longthorne,2,NABCDE,4686.26
1090,3634,LXV,China,6/7/2023 16:29,Canada,16/8/2022,16.02,89,Indonesia,185.46,43.81,F6,Georgeanna Douglas,9,N12345,1391.39
1091,7635,TGO,Egypt,6/7/2023 21:13,Brazil,31/10/2022,19.42,78,Indonesia,607.6,2.9,F6,Jesse Kesteven,5,NABCDE,1237.65
1092,2550,LIO,Panama,6/7/2023 15:44,China,15/4/2022,13.18,76,Kazakhstan,852.93,30.36,D4,Onida Napolitano,7,N67890,2400.18
1093,8652,SNK,China,6/7/2023 19:02,China,10/5/2022,5.32,25,Thailand,318.77,44.82,D4,Correy Reddle,9,N12345,3522.27
1094,9241,NHS,Indonesia,6/7/2023 14:53,Mexico,2/11/2022,5.02,26,Burundi,852.99,31.79,E5,Avictor Fancutt,5,NABCDE,315.86
1095,1739,JOM,Nigeria,6/7/2023 22:12,Morocco,4/10/2022,19.68,82,Ukraine,823.44,8.45,E5,Nevile Soro,2,N12345,3675.32
1096,5430,EGA,Ukraine,6/7/2023 12:04,North Korea,25/9/2022,22.67,70,Lithuania,91.26,12.31,E5,Roxie Buttler,10,N12345,2421.48
1097,4030,OAI,Greece,6/7/2023 05:29,South Africa,12/9/2022,17.12,75,China,558.24,35.44,E5,Franny Moar,2,N12345,1728.51
1098,5231,TAQ,China,6/7/2023 16:16,China,1/7/2022,9.77,89,Morocco,263.78,1.39,F6,Allsun Greenalf,8,NABCDE,3891.6
1099,2964,MOJ,South Africa,6/7/2023 07:03,France,14/12/2022,10.32,74,Iran,100.56,9.31,E5,Demeter Rowlings,7,N12345,432.93
1100,658,BHA,Russia,6/7/2023 11:57,Indonesia,27/12/2022,3.11,83,Panama,853.05,46.16,D4,Yank Domenget,4,N12345,4736.66
1101,3672,YRN,China,6/7/2023 00:26,Peru,5/12/2022,2.71,23,Sweden,902.22,39.21,F6,Northrop Alcide,9,N67890,3870.18
1102,5739,KMJ,Thailand,6/7/2023 05:57,Uganda,31/7/2022,20.37,49,Haiti,382.85,25.02,E5,Emmet Rubinivitz,5,N67890,1328.77
1103,9470,LOD,Brazil,6/7/2023 06:24,Indonesia,12/4/2022,9.35,53,China,53.18,16.48,D4,Clarisse Antonnikov,1,N67890,607.55
1104,7767,PYK,Thailand,6/7/2023 08:54,Peru,24/1/2022,17.24,46,Brazil,310.59,2.28,F6,Willey Cumber,4,N12345,4906.28
1105,9296,WJA,Denmark,6/7/2023 08:53,France,29/3/2022,4.47,22,Philippines,139.7,35.74,D4,Skipp Obington,10,NABCDE,1453.07
1106,1500,IXW,Spain,6/7/2023 04:22,Malawi,18/12/2022,10.83,77,Indonesia,721.57,41.7,D4,Milty Danilchev,3,N67890,3717.47
1107,6048,BOE,Sweden,6/7/2023 04:29,China,22/9/2022,22.37,44,Brazil,461.15,17.88,F6,Bennie Magill,4,N67890,2077.88
1108,2191,BXG,China,6/7/2023 01:01,Indonesia,9/2/2022,12.23,59,Portugal,438.02,46.69,F6,Vivianna Summerrell,7,N12345,3421.01
1109,6002,SKU,Indonesia,6/7/2023 10:09,Denmark,3/4/2022,2.0,21,China,688.68,43.88,F6,Aveline Ingyon,9,NABCDE,2598.59
1110,4444,MDE,Montenegro,6/7/2023 07:41,Japan,28/5/2022,11.07,98,Chile,514.01,17.67,E5,Maisie Catonne,10,NABCDE,4175.7
1111,2363,CUE,China,6/7/2023 09:59,Thailand,25/1/2022,14.05,97,Thailand,347.91,24.07,F6,Cordi Maddocks,8,NABCDE,3731.3
1112,8608,RZA,Israel,6/7/2023 05:14,Uganda,7/11/2022,18.41,46,Indonesia,104.62,23.6,D4,Andris Ianelli,2,NABCDE,710.36
1113,6677,DCK,Venezuela,6/7/2023 10:49,Greece,24/12/2022,18.13,60,Peru,140.8,42.62,F6,Sallyann Antonich,7,NABCDE,1801.5
1114,9846,YYW,New Zealand,6/7/2023 11:39,Poland,17/11/2022,4.02,23,Guatemala,426.41,47.28,F6,Indira Haberfield,6,N67890,2598.78
1115,2223,BFH,Czech Republic,6/7/2023 15:18,Indonesia,19/9/2022,9.63,73,China,741.25,8.03,D4,Nadine Bedrosian,6,N12345,4026.9
1116,539,NAG,Brazil,6/7/2023 20:32,United States,21/2/2022,1.42,73,Peru,197.9,23.5,F6,Rosene Kensett,5,N67890,3625.53
1117,4371,XMP,Canada,6/7/2023 20:42,Nigeria,12/8/2022,2.0,25,Palestinian Territory,776.23,35.92,D4,Alisa Glede,4,NABCDE,4656.13
1118,2998,ILX,Nepal,6/7/2023 04:57,Luxembourg,5/1/2022,2.75,61,Indonesia,790.25,28.66,F6,Noemi Gallier,1,N67890,4030.16
1119,2307,IDK,China,6/7/2023 10:04,Laos,3/3/2022,21.92,46,Philippines,966.93,1.22,D4,Manya Clooney,2,NABCDE,1501.19
1120,4761,ZUH,Nicaragua,6/7/2023 10:36,Philippines,26/1/2022,16.37,89,Finland,345.83,23.73,E5,Ezekiel Brimmell,4,N12345,2585.22
1121,6817,BUY,Mexico,6/7/2023 17:21,Brazil,5/5/2022,1.9,79,Sweden,768.19,48.88,D4,Hilton Bedberry,8,N12345,728.02
1122,1110,PPP,Thailand,6/7/2023 12:58,China,15/6/2022,1.01,39,Iran,362.67,7.72,E5,Elvira Skirling,9,N12345,2820.2
1123,6207,ZEC,Sweden,6/7/2023 22:01,United States,3/7/2022,5.49,47,Colombia,790.72,43.19,F6,Lucias Towhey,1,NABCDE,966.1
1124,4517,SYE,Spain,6/7/2023 15:25,China,27/3/2022,12.77,39,China,616.31,23.03,E5,Augie Fuxman,9,N12345,707.5
1125,4470,OBE,Serbia,6/7/2023 15:17,China,2/6/2022,15.96,29,Brazil,982.16,41.23,E5,Seana Maude,10,N67890,2083.26
1126,1227,AIR,Serbia,6/7/2023 15:11,China,23/3/2022,5.43,28,Argentina,362.5,45.65,F6,Micaela Grindell,1,N67890,4911.61
1127,6978,OXC,Russia,6/7/2023 14:00,Netherlands,8/7/2022,10.04,37,China,967.93,31.87,D4,Collie Darnborough,10,N12345,4802.85
1128,3910,ILP,Canada,6/7/2023 21:52,Indonesia,24/11/2022,18.74,37,Nigeria,992.93,8.87,E5,Oralee Silverston,9,NABCDE,3917.19
1129,3358,VNX,China,6/7/2023 06:20,Philippines,15/2/2022,14.5,65,Belize,619.39,5.26,E5,Zelig Wavish,6,N67890,478.06
1130,7837,HRZ,Russia,6/7/2023 13:40,Greece,26/5/2022,5.56,39,Philippines,784.86,25.27,E5,Pansy Govern,9,N67890,4794.22
1131,1840,NOT,Malta,6/7/2023 14:39,Burkina Faso,7/6/2022,11.41,91,Cuba,110.6,46.87,F6,Darin Gooly,9,NABCDE,4940.61
1132,1773,XCR,Portugal,6/7/2023 04:07,Afghanistan,2/11/2022,10.93,57,China,630.24,18.88,E5,Amelina McKew,2,N67890,1225.78
1133,6060,HEO,Brazil,6/7/2023 10:55,Japan,12/7/2022,3.93,27,Jamaica,652.5,0.4,F6,Jerrilyn Klousner,4,NABCDE,1909.53
1134,2859,MTR,Armenia,6/7/2023 02:36,Slovenia,18/5/2022,8.66,28,Portugal,59.96,17.27,D4,Petunia Allberry,7,NABCDE,4535.6
1135,4327,PMR,Indonesia,6/7/2023 11:38,Russia,11/1/2022,10.32,66,China,670.38,28.38,F6,Benedick Manie,7,N12345,3774.63
1136,7188,APZ,Russia,6/7/2023 11:19,South Korea,29/11/2022,9.86,81,Sweden,453.99,10.2,D4,Bard Madeley,4,NABCDE,1940.8
1137,2171,SIC,China,6/7/2023 12:12,Macedonia,2/5/2022,11.86,56,Peru,359.12,33.49,E5,Morganica Inglesfield,9,NABCDE,3044.58
1138,9572,UGB,China,6/7/2023 13:20,Philippines,17/7/2022,20.34,33,Sweden,812.84,26.42,D4,Brad McBrady,7,NABCDE,1301.78
1139,9120,TLX,Indonesia,6/7/2023 09:04,Slovenia,9/10/2022,12.8,100,Brazil,208.62,15.2,E5,Etienne Bondar,9,N67890,3328.41
1140,5755,YTE,China,6/7/2023 19:47,Ukraine,30/6/2022,2.93,24,Madagascar,216.5,26.02,F6,Ferris Charville,9,N67890,1582.89
1141,1359,HZV,Indonesia,6/7/2023 07:14,Russia,24/6/2022,23.68,72,Indonesia,179.19,33.45,E5,Allis Dericot,2,N67890,1596.44
1142,7068,YFJ,France,6/7/2023 15:02,Portugal,22/12/2022,10.11,52,Brazil,209.32,48.2,E5,Samaria Layne,3,NABCDE,865.46
1143,5014,GOA,China,6/7/2023 17:09,Haiti,9/10/2022,16.38,70,Tanzania,324.61,23.7,F6,Emylee Poundesford,10,N12345,2179.46
1144,6492,GOZ,France,6/7/2023 20:32,Portugal,10/12/2022,23.61,80,Poland,115.65,33.24,E5,Gilbert Brecknell,1,N67890,2513.65
1145,2427,VEV,Brazil,6/7/2023 10:07,Czech Republic,20/4/2022,3.8,35,Indonesia,404.31,38.46,D4,Romona Duffie,1,N67890,4140.55
1146,4639,WRG,Brazil,6/7/2023 16:39,China,22/12/2022,5.84,82,Indonesia,778.22,48.88,D4,Robyn Gullivent,10,N67890,418.51
1147,4229,DJM,Poland,6/7/2023 20:15,Russia,10/10/2022,19.94,82,Dominican Republic,582.16,5.15,D4,Guillaume Ralton,7,N67890,2870.47
1148,6885,PIK,Peru,6/7/2023 02:01,Brazil,23/1/2022,10.55,71,Indonesia,738.93,46.79,F6,Yanaton Haibel,9,N67890,3482.84
1149,4744,NAL,China,6/7/2023 16:57,Comoros,22/9/2022,15.78,40,Philippines,525.1,19.64,D4,Viki Seeds,2,NABCDE,3722.55
1150,8567,USH,Tanzania,6/7/2023 06:53,China,14/10/2022,19.46,37,China,212.43,48.72,E5,Wang Clemow,6,N67890,4517.36
1151,9942,HRL,China,6/7/2023 02:49,Bangladesh,12/9/2022,10.95,82,Belarus,464.78,38.57,D4,Roxane Mulvy,2,N67890,2341.85
1152,4144,AMD,Mexico,6/7/2023 00:29,Russia,21/4/2022,16.27,42,Czech Republic,172.8,22.03,D4,Minnaminnie Maciejewski,4,N12345,3270.6
1153,6807,SRU,New Zealand,6/7/2023 23:37,France,5/10/2022,19.04,62,Finland,544.18,15.71,F6,Roxanne Balsdon,1,NABCDE,1539.02
1154,6501,LNZ,United Kingdom,6/7/2023 09:52,Kazakhstan,20/10/2022,17.77,98,Indonesia,502.48,3.36,D4,Esta Dukelow,8,N67890,3164.12
1155,1580,FIZ,Japan,6/7/2023 02:04,Ukraine,13/3/2022,9.11,46,Iran,900.24,43.72,D4,Matty Dullard,3,N12345,4322.8
1156,3008,NCG,Indonesia,6/7/2023 23:07,Portugal,1/6/2022,7.64,18,Tanzania,585.09,41.17,D4,Julita Capponer,9,N12345,1810.42
1157,3942,XVS,Indonesia,6/7/2023 21:28,Russia,8/10/2022,12.82,37,Palestinian Territory,747.66,3.09,D4,Annmaria McAreavey,4,NABCDE,3754.56
1158,384,DMB,Indonesia,6/7/2023 02:53,Japan,17/7/2022,9.84,53,Pakistan,739.41,29.21,D4,Dione Kears,3,N67890,3280.4
1159,7425,NOK,Cuba,6/7/2023 13:38,France,18/8/2022,18.61,58,Zambia,811.98,24.81,D4,Amalia Cathenod,8,NABCDE,3637.46
1160,4937,UKX,United States,6/7/2023 14:16,China,7/10/2022,22.95,63,Russia,456.21,7.34,E5,Doretta Pledge,4,N12345,303.08
1161,1510,ZNE,China,6/7/2023 02:43,Sweden,13/11/2022,12.29,69,China,526.04,13.07,E5,Pansie Ayer,5,NABCDE,2314.31
1162,4503,WUN,Indonesia,6/7/2023 22:32,Germany,25/7/2022,13.3,62,Russia,863.87,20.32,F6,Carver Sever,7,NABCDE,3837.25
1163,8572,JAD,China,6/7/2023 04:30,Egypt,21/4/2022,13.0,80,Philippines,200.79,24.45,F6,Felicio Songist,6,N67890,4445.63
1164,380,QUO,Finland,6/7/2023 11:06,Philippines,20/7/2022,1.35,95,Czech Republic,701.78,40.08,F6,Robinet Allitt,7,N67890,996.35
1165,5275,FLG,Portugal,6/7/2023 22:26,China,19/5/2022,13.3,53,Venezuela,286.03,30.15,E5,Tamra Hansed,4,N12345,985.3
1166,967,URE,Bulgaria,6/7/2023 15:56,Philippines,2/2/2022,9.86,99,Poland,913.19,37.53,D4,Addia Flipsen,10,N12345,2628.98
1167,1297,YBS,China,6/7/2023 00:39,Indonesia,20/8/2022,10.67,77,Philippines,459.31,8.86,F6,Adelaida Leblanc,3,N67890,2946.31
1168,9276,MYO,Indonesia,6/7/2023 23:18,Poland,21/5/2022,5.04,31,Morocco,321.16,3.78,D4,Say Bhar,2,N67890,4134.84
1169,1619,SRT,Botswana,6/7/2023 10:51,Philippines,30/5/2022,20.42,97,Brazil,331.73,1.16,E5,Giustina Redon,5,NABCDE,2901.21
1170,1035,ITB,Japan,6/7/2023 00:29,Sweden,2/3/2022,15.15,37,Poland,621.11,36.1,E5,Kim Hoolaghan,8,N67890,2220.6
1171,5469,CGJ,Thailand,6/7/2023 03:05,China,24/10/2022,16.48,57,Indonesia,146.66,25.52,D4,Thain McMeeking,5,N67890,319.68
1172,6884,DNH,Russia,6/7/2023 13:27,China,2/8/2022,8.01,76,Indonesia,974.48,17.45,E5,Gwyneth Kinset,8,N67890,400.95
1173,1899,DYM,France,6/7/2023 16:12,Russia,2/4/2022,20.64,84,France,110.66,11.2,D4,Marge Merioth,4,N12345,762.08
