flight_id,flight_number,departure_airport,departure_country,departure_time,arrival_country,arrival_date,flight_duration,passenger_age,passenger_nationality,ticket_price,baggage_weight,arrival_gate,pilot_name,cabin_crew_count,aircraft_registration,flight_distance
3048,3679,FPY,France,6/7/2023 22:25,Indonesia,13/9/2022,2.5,98,Serbia,379.1,10.84,F6,Minnie Knapp,9,N12345,1219.63
3049,1719,XXN,Greece,6/7/2023 17:33,Morocco,2/1/2022,20.98,83,Benin,249.17,13.36,E5,Holden Spriddle,4,NABCDE,2868.98
3050,9278,RAQ,Nigeria,6/7/2023 12:56,Canada,26/8/2022,5.47,48,Russia,799.19,8.71,E5,Cooper Mabbott,9,N12345,4850.14
3051,4517,GDV,China,6/7/2023 13:43,China,13/4/2022,11.98,89,Portugal,223.7,2.51,F6,Gerri Arington,3,N12345,328.09
3052,1224,KZI,Indonesia,6/7/2023 23:58,France,25/2/2022,13.66,74,Portugal,77.35,41.06,E5,Abigail Maiden,3,NABCDE,2909.65
3053,4739,BGY,Argentina,6/7/2023 11:36,China,11/11/2022,15.85,99,Brazil,366.62,42.49,D4,Patrizio Glanton,9,NABCDE,655.03
3054,2444,TRW,China,6/7/2023 19:14,Indonesia,16/9/2022,7.23,51,China,192.72,4.85,F6,Bryn Umpleby,10,N12345,1227.78
3055,8003,CUP,Indonesia,6/7/2023 10:52,Afghanistan,29/11/2022,4.58,45,Japan,143.42,0.35,F6,Thebault Zipsell,6,NABCDE,4720.96
3056,7281,SGU,France,6/7/2023 22:13,Sweden,15/1/2022,2.08,44,Bolivia,844.88,32.43,D4,Rafaelia Bodicum,1,NABCDE,3346.47
3057,7307,YBR,Brazil,6/7/2023 11:49,Venezuela,1/2/2022,20.01,69,China,901.61,23.06,D4,Gretta Troillet,8,N67890,3492.56
3058,1080,SPN,China,6/7/2023 02:43,Indonesia,2/9/2022,7.99,86,Indonesia,550.92,37.6,D4,Teddi McCrudden,6,NABCDE,4713.75
3059,4799,HAF,Portugal,6/7/2023 16:02,Russia,19/2/2022,13.18,79,China,403.28,20.99,E5,Yardley Greyes,8,NABCDE,2628.06
3060,8712,AIM,Russia,6/7/2023 17:32,Guatemala,29/1/2022,20.88,24,Vietnam,854.59,44.24,D4,Ric Rickards,5,NABCDE,4448.84
3061,970,NIB,Brazil,6/7/2023 22:38,Panama,8/7/2022,5.64,50,Brazil,156.72,25.27,D4,Gwendolen Massot,6,NABCDE,4416.87
3062,2243,DYW,Poland,6/7/2023 01:05,Ukraine,6/9/2022,5.2,86,Montenegro,198.57,46.42,D4,Herc Spark,4,N67890,3185.83
3063,4710,CKU,Russia,6/7/2023 22:59,Indonesia,8/12/2022,13.62,89,Israel,200.63,2.07,E5,Merill Grassi,7,NABCDE,4088.32
3064,4712,KUC,Japan,6/7/2023 03:35,Ukraine,16/8/2022,1.57,30,Tanzania,349.57,25.53,F6,Virgina Coffelt,4,NABCDE,2904.26
3065,3535,DEE,Czech Republic,6/7/2023 18:58,Russia,16/11/2022,1.63,67,China,648.43,19.92,F6,Bren Brigstock,7,N67890,2726.28
3066,1341,BRP,Indonesia,6/7/2023 13:27,Tanzania,22/9/2022,14.55,98,Indonesia,627.87,5.81,E5,Myrta Crevagh,2,N67890,3483.42
3067,7868,GBD,Poland,6/7/2023 04:46,United States,4/12/2022,1.87,45,Ukraine,404.05,35.03,E5,Giacomo De Giorgis,1,N67890,2360.51
3068,8250,OTV,Portugal,6/7/2023 13:42,Brazil,13/8/2022,4.93,78,China,629.5,20.31,F6,Regen Sherrocks,2,NABCDE,1247.55
3069,5385,TPP,Brazil,6/7/2023 19:51,Peru,18/1/2022,19.73,71,Brazil,204.41,13.96,E5,Tisha Chasteau,1,N12345,1755.28
3070,4033,YXC,Russia,6/7/2023 08:52,United States,14/8/2022,4.14,58,Portugal,229.33,5.6,F6,Kalle Norrie,2,N12345,3167.81
3071,5487,PCQ,Guatemala,6/7/2023 08:49,Ireland,15/11/2022,22.73,35,United States,798.88,8.02,E5,Robby Belhomme,9,N67890,1955.92
3072,1831,ESA,Kosovo,6/7/2023 14:58,Indonesia,17/3/2022,16.63,21,China,988.29,28.52,D4,Albrecht Mardall,2,NABCDE,2444.45
3073,2919,WVL,Peru,6/7/2023 01:28,China,8/12/2022,8.63,98,Sweden,744.23,47.58,E5,Danika Ohm,1,N12345,328.3
3074,1573,LSO,Kazakhstan,6/7/2023 20:15,Japan,15/12/2022,14.65,33,Indonesia,286.12,49.54,F6,Ansell Kighly,6,N67890,3406.57
3075,2107,CRS,Brazil,6/7/2023 18:06,China,19/3/2022,23.16,92,Indonesia,184.82,27.64,E5,Maura Bellchamber,1,NABCDE,1384.41
3076,8844,INQ,Philippines,6/7/2023 07:53,Thailand,16/5/2022,8.08,35,China,799.84,43.19,E5,Cthrine McRobb,4,NABCDE,2798.6
3077,474,LAD,China,6/7/2023 04:03,Zimbabwe,23/3/2022,16.41,51,Japan,63.01,14.2,E5,Alana Weinberg,1,N67890,3260.5
3078,5743,SXF,Russia,6/7/2023 04:05,France,26/5/2022,16.07,100,Thailand,212.57,16.95,D4,Carita Bromilow,9,N67890,1717.0
3079,8227,OGO,Saudi Arabia,6/7/2023 23:30,Kyrgyzstan,18/12/2022,5.87,28,Bolivia,900.55,49.05,E5,Barrett Durtnell,6,NABCDE,2348.16
3080,9979,JTY,China,6/7/2023 08:11,Sweden,19/5/2022,6.31,34,Portugal,553.78,19.89,F6,Leonore Westall,9,NABCDE,3005.92
3081,8622,NVP,Cameroon,6/7/2023 16:14,Russia,24/10/2022,3.28,42,Argentina,230.75,19.13,F6,Mufi Dionisetti,3,N12345,882.47
3082,6570,THO,China,6/7/2023 19:18,China,2/1/2022,15.41,67,Brazil,487.41,7.93,F6,Boycie Haslam,3,NABCDE,729.47
3083,2229,YLB,Syria,6/7/2023 22:56,Finland,4/1/2022,9.97,99,Philippines,403.41,22.76,F6,Rance Darrigoe,9,N12345,3074.92
3084,8727,IAB,Georgia,6/7/2023 08:30,Canada,12/6/2022,13.01,81,China,149.0,26.33,F6,Red Solland,5,N12345,2760.09
3085,8100,HYD,China,6/7/2023 11:12,Indonesia,26/1/2022,12.94,75,Ukraine,201.79,15.24,D4,Malcolm Grand,2,N12345,1885.22
3086,498,BYO,Syria,6/7/2023 19:35,Brazil,22/5/2022,9.8,85,Poland,966.67,40.39,D4,Tanney Sloegrave,10,N67890,826.0
3087,8857,OSO,Peru,6/7/2023 09:01,China,5/7/2022,14.5,99,Russia,87.37,14.86,F6,Courtenay Arnaldo,6,N12345,357.24
3088,4816,KKA,Finland,6/7/2023 13:15,China,23/12/2022,1.37,61,Portugal,357.0,13.89,E5,Nickie Greatbach,9,NABCDE,2213.32
3089,6324,BGG,Costa Rica,6/7/2023 18:43,Indonesia,6/9/2022,15.84,36,South Africa,813.88,34.34,E5,Byrann Edwick,3,NABCDE,1531.59
3090,156,JSH,Japan,6/7/2023 03:23,Belarus,13/3/2022,15.46,35,United States,633.55,10.04,D4,Joyce Chart,4,N12345,3070.82
3091,8465,RBM,Macedonia,6/7/2023 08:37,United States,19/9/2022,22.57,70,Greece,634.42,27.16,F6,Umeko Pranger,1,NABCDE,1238.96
3092,3412,TMG,Afghanistan,6/7/2023 23:25,Russia,28/4/2022,4.17,67,China,876.48,17.22,D4,Maje McLennan,2,N12345,4401.85
3093,2349,KGY,Indonesia,6/7/2023 14:15,China,29/11/2022,2.68,41,United Kingdom,824.63,30.97,F6,Vivie Jeakins,4,N12345,4705.19
3094,6858,HLC,China,6/7/2023 10:56,Brazil,25/1/2022,15.22,35,Peru,755.25,26.49,D4,Lionello Mickleburgh,8,N67890,3692.45
3095,8766,NDI,Indonesia,6/7/2023 17:17,Thailand,11/5/2022,3.48,40,China,479.06,49.34,F6,Kippie Habert,8,N67890,3959.95
3096,7221,MRJ,Ukraine,6/7/2023 10:38,Philippines,18/11/2022,20.88,81,Sweden,555.79,39.19,D4,Rob Yakunikov,4,NABCDE,3201.32
3097,9370,HUI,China,6/7/2023 17:00,Russia,5/10/2022,15.87,94,Madagascar,62.1,9.97,F6,Bernie Scrymgeour,3,NABCDE,781.88
3098,1075,YHH,Madagascar,6/7/2023 08:02,Poland,10/3/2022,12.85,100,Poland,225.91,7.43,E5,Mic Daville,9,NABCDE,2413.51
3099,7585,ISB,China,6/7/2023 07:08,Russia,22/12/2022,14.9,66,Micronesia,56.25,48.61,E5,Ellwood Karpman,4,N12345,777.3
3100,8223,GNM,China,6/7/2023 01:25,Indonesia,30/6/2022,12.38,76,Indonesia,313.04,5.92,D4,Ignatius Goodburn,9,N12345,4050.73
3101,7920,SEM,Kazakhstan,6/7/2023 22:27,Italy,8/7/2022,2.2,96,Portugal,385.84,35.15,E5,Yasmeen Doogan,1,NABCDE,4409.29
3102,9843,ETH,Canada,6/7/2023 12:04,China,29/7/2022,1.13,92,China,753.42,4.12,D4,Gae Seager,7,N67890,4092.75
3103,4209,TSD,Cameroon,6/7/2023 19:20,Czech Republic,7/5/2022,21.57,53,China,561.96,26.62,D4,Hart Curnock,3,N67890,2525.67
3104,4407,WWY,Poland,6/7/2023 06:48,Ukraine,24/2/2022,23.51,43,Indonesia,667.61,43.23,F6,Anestassia Wistance,2,N12345,2373.07
3105,775,FKS,China,6/7/2023 07:13,Colombia,3/5/2022,6.39,76,China,558.43,45.16,D4,Harvey Coulston,3,N12345,488.09
3106,3188,YWK,China,6/7/2023 13:57,Benin,14/11/2022,8.72,99,Poland,667.29,17.94,E5,Oby Pinkett,6,NABCDE,1972.78
3107,9666,GSS,Pakistan,6/7/2023 00:17,Portugal,3/9/2022,16.83,35,Indonesia,979.72,27.11,D4,Hendrika Gooderridge,8,NABCDE,4223.84
3108,6879,TJB,China,6/7/2023 23:05,Greece,15/11/2022,18.38,71,Argentina,332.94,42.44,D4,Ailsun Pippin,3,NABCDE,4340.72
3109,4042,AYW,China,6/7/2023 02:22,Netherlands,13/2/2022,8.1,83,Sweden,980.61,31.67,D4,Annalise Whitewood,6,NABCDE,4740.56
3110,9303,KUL,China,6/7/2023 04:46,Nigeria,3/3/2022,3.39,77,Philippines,651.42,2.4,F6,Delcine Huthart,10,N67890,3129.47
3111,2666,SVK,Chile,6/7/2023 14:40,Russia,23/11/2022,9.6,25,China,133.99,20.14,E5,Joana Stonuary,6,N67890,1981.03
3112,7039,CTS,China,6/7/2023 10:57,Indonesia,2/8/2022,9.13,54,Netherlands,236.73,41.23,D4,Rene Meachan,8,N67890,2351.29
3113,3619,LBF,Mongolia,6/7/2023 05:17,Brazil,13/1/2022,16.83,69,Indonesia,205.49,18.57,E5,Hector Fuster,1,N12345,1637.15
3114,4222,PHH,Iran,6/7/2023 02:46,Portugal,26/4/2022,7.54,30,Russia,201.23,27.37,E5,Amelie Iacomettii,1,N67890,3347.25
3115,2848,OYG,Pakistan,6/7/2023 20:55,Jamaica,14/5/2022,5.14,77,Russia,267.8,36.13,F6,Gwenny Rudgard,6,N12345,4252.44
3116,6260,CRH,China,6/7/2023 02:35,Brazil,22/1/2022,4.71,38,Sweden,231.98,15.76,D4,Bernita Spencley,3,NABCDE,4062.23
3117,7582,MBW,Jordan,6/7/2023 18:58,China,16/8/2022,15.99,53,Ukraine,348.55,16.74,F6,Clovis Moreland,1,N67890,1712.45
3118,3162,ODD,China,6/7/2023 12:02,Paraguay,24/10/2022,23.18,64,China,220.03,19.0,D4,Wylma Ochterlony,6,NABCDE,1582.56
3119,7612,SSJ,Luxembourg,6/7/2023 11:33,Thailand,28/8/2022,19.23,45,Portugal,507.3,24.3,F6,Broderic Boutwell,5,N67890,4948.34
3120,7151,VDB,China,6/7/2023 21:02,China,11/5/2022,22.98,98,Philippines,144.97,22.49,D4,Stuart Klejna,10,NABCDE,3385.1
3121,3366,MPT,Russia,6/7/2023 09:55,Poland,29/12/2022,9.18,56,United States,821.53,46.58,E5,Raimondo Gawthorpe,10,N67890,2241.54
3122,5134,XGG,Japan,6/7/2023 10:11,China,7/2/2022,6.85,42,Indonesia,991.58,42.16,D4,Valencia Hembry,7,NABCDE,4345.8
3123,9899,YHH,Serbia,6/7/2023 12:29,Poland,8/8/2022,9.33,90,Colombia,932.53,44.24,E5,Claudette Huntress,2,NABCDE,2724.37
3124,982,LKW,Iran,6/7/2023 17:11,Portugal,18/4/2022,1.13,68,China,914.79,38.69,F6,Gina De Vuyst,2,N67890,2353.03
3125,967,BBM,Philippines,6/7/2023 02:31,China,16/3/2022,3.78,72,Indonesia,420.43,1.75,E5,Myrah Obington,10,N12345,4857.64
3126,4361,DIJ,Australia,6/7/2023 02:41,China,10/1/2022,9.91,85,Indonesia,424.61,7.68,E5,Raff Varfolomeev,2,N67890,2313.03
3127,1243,AEO,Poland,6/7/2023 02:57,United States,17/5/2022,13.88,95,Sweden,417.2,21.49,F6,Doll Trotman,5,N12345,891.58
3128,1147,BJH,Iran,6/7/2023 06:07,Tanzania,10/12/2022,4.42,74,Argentina,796.36,45.34,F6,Christiano Kearey,6,N12345,1090.43
3129,1915,MZP,France,6/7/2023 05:12,Vietnam,16/11/2022,1.16,62,Philippines,733.23,30.12,F6,Avie Duddin,1,N12345,3878.11
3130,4044,RKU,Pakistan,6/7/2023 11:07,China,18/12/2022,10.14,26,China,642.76,9.74,E5,Sheffie Kennard,10,N12345,1458.41
3131,3952,PDC,Philippines,6/7/2023 17:00,Indonesia,6/12/2022,8.64,50,France,225.87,12.16,F6,Reiko Brader,2,N12345,3841.85
3132,8149,APP,Peru,6/7/2023 07:50,Albania,21/7/2022,23.94,50,Cambodia,75.76,47.5,D4,Ammamaria MacAless,6,N12345,2428.28
3133,7633,SXV,Russia,6/7/2023 19:16,Thailand,7/1/2022,22.15,74,China,971.0,14.47,F6,Berrie Pullen,4,N67890,2883.21
3134,441,YJP,Ireland,6/7/2023 01:45,China,16/7/2022,21.68,54,Brazil,798.1,38.19,E5,Bobby Threadgill,4,N67890,3587.65
3135,709,RMQ,China,6/7/2023 17:41,Thailand,9/5/2022,16.66,58,China,622.34,45.36,E5,Arnold Perigoe,4,NABCDE,2177.83
3136,2864,UMS,Ukraine,6/7/2023 16:17,Portugal,11/3/2022,3.25,93,Ukraine,520.35,34.73,D4,Guthrie Goly,6,N67890,2777.88
3137,7536,AUQ,China,6/7/2023 15:33,Japan,10/8/2022,8.24,61,Nigeria,116.82,38.77,D4,Kore Duckworth,8,NABCDE,3012.89
3138,2541,AJL,Ukraine,6/7/2023 12:36,Cambodia,2/11/2022,11.12,19,Thailand,865.48,8.36,D4,Vitia Kington,6,NABCDE,4896.71
3139,1553,TJI,France,6/7/2023 02:12,Ethiopia,11/3/2022,16.82,46,Poland,673.58,7.37,F6,Zak Niccols,3,NABCDE,4739.37
3140,663,GKD,Philippines,6/7/2023 00:22,Russia,6/10/2022,17.01,35,Brazil,360.85,32.11,D4,Collette Spridgen,2,N12345,3225.41
3141,6147,APY,Russia,6/7/2023 03:35,North Korea,23/5/2022,2.58,91,China,381.72,42.82,D4,Fleur Grollmann,5,N67890,2126.8
3142,9209,VQS,Tunisia,6/7/2023 18:32,China,18/7/2022,3.88,57,China,767.99,44.35,E5,Olimpia Borrow,2,N67890,3591.85
3143,9872,KKR,Bosnia and Herzegovina,6/7/2023 22:00,Peru,1/4/2022,23.23,56,South Africa,155.33,3.3,F6,Edita Borgnol,7,N12345,3191.24
3144,455,TES,Indonesia,6/7/2023 02:06,Indonesia,3/3/2022,9.35,69,Indonesia,503.36,22.89,E5,Cayla Held,8,NABCDE,2383.55
3145,8630,HDH,Philippines,6/7/2023 06:15,Vietnam,4/4/2022,12.78,65,Russia,189.03,23.27,E5,Joly Venart,6,N12345,1803.68
3146,1950,PME,China,6/7/2023 03:45,Pakistan,28/3/2022,8.81,42,Portugal,116.26,13.9,F6,Brandon McGorman,7,N67890,2731.96
3147,6768,UMC,Sweden,6/7/2023 04:15,Uruguay,13/7/2022,7.83,65,Poland,539.43,49.89,D4,Alexine Antognazzi,6,N67890,2137.38
3148,2522,KDX,South Africa,6/7/2023 22:37,Pakistan,5/4/2022,21.2,56,Zambia,957.37,39.15,D4,Trista Cudd,7,N67890,2384.06
3149,7703,XTO,Honduras,6/7/2023 20:49,China,20/3/2022,11.75,67,Japan,292.9,12.76,F6,Sebastian Aukland,9,N67890,2750.38
3150,8225,VCH,China,6/7/2023 10:29,China,2/3/2022,8.99,89,Poland,700.95,15.78,E5,Moe Veivers,4,NABCDE,2040.06
3151,7186,ZEL,Bosnia and Herzegovina,6/7/2023 16:02,Portugal,3/12/2022,9.84,72,Uzbekistan,391.42,34.66,D4,Mirabelle Baggarley,4,N12345,410.36
3152,3636,BQN,Mongolia,6/7/2023 21:15,Indonesia,31/8/2022,18.04,54,Argentina,816.11,45.22,F6,Tiffanie Heibl,9,N67890,2513.68
3153,9755,ACI,Croatia,6/7/2023 00:30,Philippines,21/11/2022,7.43,71,Japan,203.99,20.76,D4,Ashly Gippes,2,N67890,814.53
3154,7367,QNV,Gabon,6/7/2023 11:40,Argentina,23/12/2022,10.22,94,Rwanda,522.89,31.06,D4,Chrystal Gabbitus,1,N67890,310.54
3155,6019,STT,Brazil,6/7/2023 22:43,Costa Rica,17/12/2022,13.16,34,China,706.68,39.15,E5,Boyce Coryndon,5,N67890,1127.06
3156,6831,BPH,Philippines,6/7/2023 04:18,China,9/2/2022,1.7,41,Malta,448.62,6.61,D4,Mahalia Heisham,2,N67890,2174.89
3157,4335,EAB,Bosnia and Herzegovina,6/7/2023 06:59,China,31/5/2022,3.84,90,Ethiopia,863.75,45.0,E5,Rene Rayner,2,N67890,4687.47
3158,9765,RGT,Albania,6/7/2023 05:25,China,17/5/2022,13.04,90,Colombia,862.79,42.86,E5,Melinde Sellstrom,4,N67890,2435.42
3159,2611,XSI,Portugal,6/7/2023 20:16,France,13/2/2022,1.68,21,Philippines,769.97,29.21,F6,Adiana Muat,6,N12345,2809.15
3160,1636,CKR,Togo,6/7/2023 13:44,Spain,23/6/2022,16.65,85,Japan,851.15,14.69,D4,Carline Sleany,10,NABCDE,2127.55
3161,941,CED,Nigeria,6/7/2023 03:22,Brazil,6/8/2022,14.69,22,Greece,139.31,48.36,F6,Ambrosius Dymott,8,N67890,3174.41
3162,308,BSC,Brazil,6/7/2023 08:19,Russia,26/7/2022,18.47,27,Japan,790.77,12.99,F6,Bent Everton,7,NABCDE,1163.78
3163,5957,IGN,Portugal,6/7/2023 10:31,Nigeria,26/5/2022,16.38,77,Mexico,417.9,45.05,F6,Gianna Blowes,4,NABCDE,918.2
3164,2504,AHZ,Nepal,6/7/2023 04:13,Colombia,28/11/2022,11.89,49,Indonesia,893.95,22.45,E5,Gherardo Mallender,6,NABCDE,3656.14
3165,1116,LAG,China,6/7/2023 10:57,Austria,3/11/2022,14.29,88,Croatia,106.42,24.44,D4,Karola Matyatin,5,NABCDE,2598.82
3166,4304,ZFN,China,6/7/2023 13:59,Indonesia,16/3/2022,21.86,77,China,101.61,34.05,E5,Ely Pilger,7,N12345,3531.4
3167,9795,FCA,Indonesia,6/7/2023 14:18,Indonesia,15/10/2022,16.63,60,Argentina,276.15,20.33,E5,Letta Lohden,5,N12345,3236.26
3168,3075,BNH,Uzbekistan,6/7/2023 05:24,Ukraine,6/11/2022,17.97,95,Croatia,416.65,30.75,F6,Deirdre Barnhill,5,N67890,2671.98
3169,6852,RHV,China,6/7/2023 09:47,France,2/5/2022,18.97,24,Costa Rica,92.59,13.95,D4,Pete Beardsell,4,N12345,1564.32
3170,7655,FSS,Japan,6/7/2023 09:15,Guatemala,30/6/2022,11.49,37,Indonesia,948.11,39.14,E5,Walt Greensides,3,NABCDE,457.81
3171,2128,LBC,France,6/7/2023 06:59,China,21/12/2022,8.44,84,Russia,494.18,16.04,E5,Lou Hatchell,4,N12345,1132.04
3172,8876,DHG,China,6/7/2023 23:05,Indonesia,1/6/2022,7.24,87,China,771.36,39.18,D4,Sharon Jancik,10,N12345,1797.03
3173,1407,BCC,Portugal,6/7/2023 06:32,Japan,28/12/2022,3.44,18,Malaysia,497.19,4.52,F6,Dido Hathwood,9,N67890,3214.94
